11451.2	11468.0
11451.2	11468.0
11451.2	11468.0
11451.2	11468.0
11451.2	11468.0
11451.2	11468.0
11451.2	11468.0
11451.2	11468.0
11451.2	11468.0
11451.2	11468.0
11451.2	11468.0
11451.2	11468.0
11451.2	11468.0
11451.2	11468.0
11451.2	11468.0
11451.2	11468.0
11451.2	11468.0
11451.2	11468.0
11451.2	11468.0
11451.2	11468.0
11451.2	11468.0
11451.2	11468.0
11451.2	11468.0
11451.2	11468.0
11451.2	11468.0
11451.2	11468.0
11451.2	11468.0
11451.2	11468.0
11451.2	11468.0
11451.2	11468.0
11451.2	11468.0
11451.2	11468.0
11451.2	11468.0
11451.2	11468.0
11451.2	11468.0
11451.2	11468.0
11451.2	11468.0
11451.2	11468.0
11451.2	11468.0
11451.2	11468.0
11451.2	11468.0
11451.2	11468.0
11451.2	11468.0
11451.2	11468.0
11451.2	11468.0
11451.2	11468.0
11451.2	11468.0
11451.2	11468.0
11451.2	11468.0
11451.2	11468.0
11451.2	11468.0
11451.2	11468.0
11451.2	11468.0
11451.2	11468.0
11451.2	11468.0
11451.2	11468.0
11451.2	11468.0
11451.2	11468.0
11451.2	11468.0
11451.2	11468.0
11451.2	11468.0
11451.2	11468.0
11451.2	11468.0
11657.5	11590.5
11657.5	11590.5
11657.5	11590.5
11657.5	11590.5
11657.5	11590.5
11657.5	11590.5
11657.5	11590.5
11657.5	11590.5
11657.5	11590.5
11657.5	11590.5
11657.5	11590.5
11657.5	11590.5
11657.5	11590.5
11657.5	11590.5
11657.5	11590.5
11657.5	11590.5
11657.5	11590.5
11657.5	11590.5
11657.5	11590.5
11657.5	11590.5
11657.5	11590.5
11657.5	11590.5
11657.5	11590.5
11657.5	11590.5
11657.5	11590.5
11657.5	11590.5
11657.5	11590.5
11657.5	11590.5
11657.5	11590.5
11657.5	11590.5
11657.5	11590.5
11657.5	11590.5
11657.5	11590.5
11657.5	11590.5
11657.5	11590.5
11657.5	11590.5
11657.5	11590.5
11657.5	11590.5
11657.5	11590.5
11657.5	11590.5
11657.5	11590.5
11657.5	11590.5
11657.5	11590.5
11657.5	11590.5
11657.5	11590.5
11657.5	11590.5
11657.5	11590.5
11657.5	11590.5
11657.5	11590.5
11657.5	11590.5
11657.5	11590.5
11657.5	11590.5
11657.5	11590.5
11657.5	11590.5
11657.5	11590.5
11657.5	11590.5
11657.5	11590.5
11657.5	11590.5
11657.5	11590.5
11657.5	11590.5
11657.5	11590.5
11657.5	11590.5
11657.5	11590.5
11814.9	11724.5
11814.9	11724.5
11814.9	11724.5
11814.9	11724.5
