10409.849609	10544.070313
10544.070313	10538.660156
10538.660156	10529.030273
10529.030273	10592.44043
10592.44043	10458.889648
10458.889648	10485.179688
10485.179688	10427.179688
10427.179688	10538.370117
10538.370117	10553.849609
10553.849609	10600.509766
10600.509766	10528.660156
10528.660156	10623.620117
10623.620117	10623.179688
10623.179688	10568.290039
10568.290039	10702.509766
10702.509766	10609.919922
10609.919922	10468.370117
10468.370117	10510.290039
10510.290039	10488.070313
10488.070313	10499.179688
10499.179688	10505.179688
10505.179688	10470.740234
10470.740234	10495.549805
10495.549805	10593.030273
10593.030273	10579.030273
10579.030273	10613.849609
10613.849609	10737.700195
10737.700195	10694.070313
10694.070313	10627.849609
10627.849609	10714.879883
10714.879883	10671.990234
10671.990234	10664.730469
10664.730469	10619.030273
10619.030273	10609.620117
10609.620117	10566.370117
10566.370117	10601.620117
10601.620117	10580.139648
10580.139648	10583.919922
10583.919922	10678.139648
10678.139648	10591.480469
10591.480469	10593.110352
10593.110352	10588.0
10588.0	10595.549805
10595.549805	10529.480469
10529.480469	10456.959961
10456.959961	10296.889648
10296.889648	10128.379883
10128.379883	10240.080078
10240.080078	10102.889648
10102.889648	10184.669922
10184.669922	10300.299805
10300.299805	10295.780273
10295.780273	10186.599609
10186.599609	10064.75
10064.75	10063.639648
10063.639648	10048.230469
10048.230469	10218.820313
10218.820313	10212.969727
10212.969727	10329.629883
10329.629883	10381.700195
10381.700195	10357.700195
10357.700195	10373.330078
10373.330078	10470.589844
10470.589844	10558.370117
10558.370117	10570.80957
10570.80957	10480.150391
10480.150391	10442.030273
10442.030273	10515.55957
10515.55957	10381.280273
10381.280273	10377.950195
10377.950195	10397.459961
10397.459961	10451.969727
10451.969727	10437.849609
10437.849609	10314.5
10314.5	10317.269531
10317.269531	10461.200195
10461.200195	10472.839844
10472.839844	10444.730469
10444.730469	10478.160156
10478.160156	10342.599609
10342.599609	10272.269531
10272.269531	10225.570313
10225.570313	10314.0
10314.0	10317.200195
10317.200195	10310.950195
10310.950195	10241.259766
10241.259766	10117.339844
10117.339844	9990.019531
9990.019531	10019.469727
10019.469727	10045.160156
10045.160156	10010.740234
10010.740234	10012.870117
10012.870117	9906.910156
9906.910156	9968.509766
9968.509766	9937.709961
9937.709961	9937.639648
9937.639648	9966.740234
9966.740234	9958.429688
9958.429688	10117.620117
10117.620117	10109.889648
10109.889648	10205.200195
10205.200195	10188.450195
10188.450195	10202.650391
10202.650391	10262.969727
10262.969727	10195.910156
10195.910156	10242.820313
10242.820313	10391.080078
10391.080078	10432.519531
10432.519531	10368.44043
10368.44043	10410.099609
10410.099609	10334.730469
10334.730469	10380.429688
10380.429688	10379.580078
10379.580078	10377.519531
10377.519531	10416.410156
10416.410156	10371.469727
10371.469727	10395.070313
10395.070313	10479.570313
10479.570313	10443.80957
10443.80957	10371.839844
10371.839844	10357.089844
10357.089844	10413.429688
10413.429688	10435.480469
10435.480469	10334.160156
10334.160156	10282.830078
10282.830078	10219.339844
10219.339844	10240.290039
10240.290039	10171.55957
10171.55957	10213.219727
10213.219727	10238.219727
10238.219727	10247.589844
10247.589844	10208.799805
10208.799805	10163.160156
10163.160156	10139.780273
10139.780273	10094.05957
10094.05957	10149.070313
10149.070313	10046.129883
10046.129883	10050.330078
10050.330078	9962.219727
9962.219727	9961.919922
9961.919922	10085.139648
10085.139648	10117.070313
10117.070313	10129.240234
10129.240234	10139.709961
10139.709961	10179.160156
10179.160156	10120.240234
10120.240234	10126.509766
10126.509766	9963.030273
9963.030273	9815.330078
9815.330078	9814.660156
9814.660156	9944.669922
9944.669922	9938.320313
9938.320313	9814.589844
9814.589844	9825.349609
9825.349609	9954.549805
9954.549805	9972.830078
9972.830078	10083.150391
10083.150391	10040.820313
10040.820313	10110.139648
10110.139648	10073.049805
10073.049805	10098.629883
10098.629883	10181.740234
10181.740234	10173.410156
10173.410156	10195.009766
10195.009766	10122.519531
10122.519531	10173.919922
10173.919922	10168.459961
10168.459961	10290.280273
10290.280273	10260.200195
10260.200195	10342.790039
10342.790039	10313.360352
10313.360352	10289.099609
10289.099609	10313.070313
10313.070313	10314.759766
10314.759766	10318.160156
10318.160156	10231.360352
10231.360352	10244.490234
10244.490234	10284.459961
10284.459961	10204.889648
10204.889648	10244.929688
10244.929688	10109.179688
10109.179688	10038.900391
10038.900391	10047.240234
10047.240234	9988.540039
9988.540039	10077.400391
10077.400391	10136.240234
10136.240234	10080.269531
10080.269531	10192.650391
10192.650391	10216.540039
10216.540039	10177.679688
10177.679688	10239.919922
10239.919922	10125.400391
10125.400391	10055.200195
10055.200195	10081.969727
10081.969727	10077.179688
