3974.8169333333335	2936.7357666666667	2331.382	541.5134333333334	329.8884333333333	211.8119	1769.7892666666667	627.9812000000001	598.6215666666667	510.7126333333334	87.4796	1032.8326	327.267	706.1455	257.10406666666665	17.0	142.20000000000002
3978.7669	2935.7975	2322.4688333333334	528.6479666666668	317.14433333333335	211.6780666666667	1778.7494666666669	633.9617	604.1561333333334	515.9919333333333	87.6769	1037.8030666666666	328.13823333333335	710.2395	258.73213333333337	14.666666666666666	146.26666666666668
3995.558466666667	2946.2751000000003	2315.8228	521.6057	309.30063333333334	212.46713333333332	1781.5825333333335	647.6481	617.4213666666667	527.5453333333334	89.3587	1044.1794333333335	330.9513333333333	713.7916333333333	257.9700666666667	13.666666666666666	147.7
4051.2870000000003	2990.542766666667	2352.6008333333334	528.6238333333334	312.5233	216.23943333333332	1811.3293333333334	655.8109333333333	625.1839333333334	532.6769666666668	92.22250000000001	1055.5689666666667	333.6295333333333	722.4882666666666	265.01916666666665	16.0	150.53333333333333
4115.320033333333	3039.5994333333333	2376.425033333333	529.564	311.93513333333334	217.7395333333333	1835.273766666667	678.3221666666667	646.698	549.9023000000001	96.65016666666666	1070.4872333333333	337.92900000000003	733.1073333333334	266.77636666666666	16.333333333333332	152.06666666666666
4150.464366666667	3064.9151333333334	2382.999933333333	521.4013	303.32830000000007	218.09766666666667	1852.4855	694.6448666666666	663.3196333333333	562.2290666666667	101.18073333333332	1080.2575666666667	341.82683333333335	738.9836333333333	269.9538333333333	14.333333333333334	154.53333333333333
4154.730966666667	3068.461966666667	2390.400633333333	526.4102666666666	305.63363333333336	220.78626666666665	1854.0036666666665	691.6004666666666	659.6262	558.958	100.76023333333335	1080.8990999999999	345.99156666666664	735.5563999999999	264.9014	15.0	158.7
4212.6730333333335	3108.213333333333	2398.2290333333335	536.5941666666666	310.7069333333333	225.86173333333332	1849.5467333333333	719.7284666666668	683.9835666666667	583.8531333333334	99.70573333333333	1098.8615333333335	359.6229666666666	740.0864666666666	263.0368	17.0	164.29999999999998
4218.979633333333	3109.8500666666664	2382.2001	530.5776000000001	304.4146333333333	226.05846666666665	1840.4119	734.5063666666666	699.7423666666667	601.2047333333334	97.71273333333333	1103.3588666666667	360.81663333333336	743.3698666666666	262.70706666666666	19.0	162.76666666666668
4247.343066666667	3142.3772000000004	2397.998766666666	528.4052333333333	303.53793333333334	224.7945	1859.7055666666668	749.7658	714.2729333333333	616.7133666666667	96.457	1099.6221666666668	355.77113333333335	744.5888	264.68313333333333	15.333333333333334	165.4
4260.600866666667	3157.7251333333334	2400.5251000000003	512.9597333333334	288.16563333333335	224.4858	1881.0142666666668	761.1213333333334	725.5702	626.2271666666667	98.28576666666667	1097.7562666666665	352.82086666666663	745.6244666666666	269.204	13.0	166.70000000000002
4270.377066666667	3170.8168	2402.048766666667	512.0006666666667	291.56393333333335	220.26783333333333	1883.6749333333335	771.4000333333333	736.3005333333334	633.1385	102.2974	1094.72	349.23466666666667	746.1297333333333	269.38910000000004	15.0	164.13333333333333
4306.3543666666665	3196.3205	2423.826433333333	513.7016333333332	297.3524333333333	216.31166666666664	1904.0467333333333	775.4107333333333	739.3537666666666	631.5971666666666	107.17096666666667	1105.1297666666667	351.41413333333327	754.3636	272.1231333333333	16.333333333333332	166.70000000000002
4351.611099999999	3235.2533666666664	2437.7691	529.0089333333334	312.9305	216.17103333333333	1900.3848	798.3189000000001	762.0765666666666	647.5286	114.08156666666667	1111.6178666666667	353.4067333333333	758.8654666666667	271.80306666666667	14.666666666666666	172.83333333333334
4351.898366666667	3244.6528333333335	2433.8342	521.1706666666666	304.4701333333333	216.73686666666666	1905.2137666666667	810.3983666666667	774.6232999999999	650.3439666666667	123.96436666666666	1102.8329333333331	351.81286666666665	751.6720333333333	271.1562666666666	15.0	173.66666666666666
4334.197533333333	3227.3025666666667	2401.481433333333	513.4427666666667	297.66406666666666	215.7766333333333	1880.9982	823.5822333333334	788.7067000000001	658.0358333333334	130.42686666666668	1102.3376333333333	349.0438	753.9225	272.7209	16.0	177.4333333333333
4313.471399999999	3219.1425999999997	2381.4176666666667	493.34846666666664	282.4416	210.8411	1882.6287999999997	834.5832666666666	799.4232666666667	666.5842666666666	132.60033333333334	1090.2014	343.0383	747.7188333333334	273.11100000000005	17.333333333333332	183.86666666666667
4222.0534	3155.8230000000003	2332.0951999999997	466.0281	259.3041666666667	206.53493333333336	1862.3440333333335	820.7382333333334	784.7614333333332	652.9357333333334	131.60466666666665	1062.5153	328.6245666666667	734.2419	271.4501333333333	14.666666666666666	196.0
4078.726033333334	3042.0320333333334	2261.9213999999997	441.35110000000003	242.6115	198.5094	1818.3150666666668	778.2375000000001	740.9380333333334	613.9337	126.83076666666666	1032.6020333333333	318.08936666666665	714.8556333333332	264.9469666666667	17.0	200.46666666666667
3955.099733333334	2976.3761	2254.059033333333	401.76790000000005	219.78746666666666	181.7645	1854.4694666666667	723.2317666666667	686.8046666666665	563.1866333333334	123.55793333333332	976.7037666666666	287.5326	689.2483333333333	267.2667333333334	24.0	178.03333333333333
3747.9205	2834.7067	2166.9205333333334	335.90633333333335	168.5042	167.0616666666667	1840.7645999999997	671.2932333333333	642.6229999999999	520.6043	122.07696666666668	912.3068666666667	252.96113333333332	659.4510666666666	265.8467	20.0	169.53333333333333
3659.6684333333337	2766.3752	2143.1986333333334	331.8805333333333	172.31163333333333	159.32253333333333	1822.9776666666667	630.7344999999999	608.1842666666666	488.86193333333335	119.4551	892.2526666666666	241.87783333333334	650.6534666666666	263.05286666666666	17.0	171.33333333333334
