10476.960317444446	10477.92444815873
10291.574265238096	10287.586169999999
10123.638253380954	10123.593812031748
10369.878239777776	10378.01934531746
10640.86109569841	10636.559988920637
10381.788582079362	10380.413024047617
10548.186616444445	10550.78472222222
10615.785838396827	10620.737103269841
11005.864614412698	11011.522383507938
11187.975694444445	11187.149832603176
11280.697916761907	11289.833147412699
12181.481212857145	12193.439158666668
12462.091393857141	12463.353453619045
13276.303199460315	13292.993350142855
13504.278568365078	13510.034598238095
13477.457961380951	13458.820979126982
12380.436678507936	12377.45651977778
12445.851872603173	12423.939654714284
11302.566359825401	11288.176199857147
8754.983972015874	8733.198412730158
7745.178044396825	7729.669480111112
8352.38492836508	8355.365087095237
9270.672774158731	9293.468804349208
10198.974624999999	10214.407474698412
10490.455109190476	10495.621775857144
10506.24665174603	10492.290473047618
10434.182818698413	10448.888206857144
11260.69988530159	11272.548456111112
12041.863141809521	12053.017438682538
12371.334604476193	12375.019035269843
11602.316080825396	11573.469897174602
11826.29999073016	11851.850942492067
12866.914512079364	12877.332449825397
12750.364257825397	12747.537589920637
13132.34441663492	13141.835534571426
13141.965711873014	13140.21459579365
14079.319692460316	14099.782707095237
15000.940941190476	15010.891415523809
15292.326481920636	15286.547123031745
15809.90587798413	15835.218564000003
16187.461480047623	16183.099578380954
16644.68900363492	16656.267888190476
16948.518601285712	16944.29290684127
17383.584216984127	17397.31642184127
17820.95610130159	17826.895957460318
17993.929935603173	17987.420231984128
16996.34664879365	16986.246171365077
17513.43489590476	17507.11442838095
16341.351632285714	16352.929245761907
